MES_EXIBICAO,ANO_EXIBICAO,TITULO_ORIGINAL,PUBLICO,ANO_LANCAMENTO,rotten_tomatoes,yt_views,yt_likes,yt_sentiment,ORCAMENTO_USD,CLASS_10,CLASS_12,CLASS_12 Anos,CLASS_14,CLASS_16,CLASS_18,CLASS_L,CLASS_Nao Encontrado,CLASS_Sem Classificacao,CLASS_e 16,CINEMA_CINECARIOCA MÉIER,CINEMA_KINOPLEX AMAZONAS,CINEMA_KINOPLEX AVENIDA,CINEMA_KINOPLEX BOULEVARD,CINEMA_KINOPLEX DOM PEDRO,CINEMA_KINOPLEX FASHION MALL,CINEMA_KINOPLEX GOLDEN,CINEMA_KINOPLEX GRANDE RIO,CINEMA_KINOPLEX ITAIM,CINEMA_KINOPLEX LEBLON,CINEMA_KINOPLEX LEBLON GLOBOPLAY,CINEMA_KINOPLEX MACEIÓ,CINEMA_KINOPLEX MADUREIRA,CINEMA_KINOPLEX NOVA AMÉRICA,CINEMA_KINOPLEX NOVA IGUAÇU,CINEMA_KINOPLEX ODEON,CINEMA_KINOPLEX OSASCO,CINEMA_KINOPLEX PARKSHOPPING,CINEMA_KINOPLEX PARQUE DA CIDADE,CINEMA_KINOPLEX PRAIA DA COSTA,CINEMA_KINOPLEX RIO SUL,CINEMA_KINOPLEX TIJUCA,CINEMA_KINOPLEX TOP SHOPPING,CINEMA_KINOPLEX UBERABA,CINEMA_KINOPLEX VIA PARQUE,CINEMA_KINOPLEX VILA OLIMPIA,CINEMA_KINOPLEX VILA OLÍMPIA,CINEMA_KINOPLEX WEST SHOPPING,GENERO_Animação,GENERO_Aventura,GENERO_Ação,GENERO_Cinema TV,GENERO_Comédia,GENERO_Crime,GENERO_Desconhecido,GENERO_Documentário,GENERO_Drama,GENERO_Família,GENERO_Fantasia,GENERO_Faroeste,GENERO_Ficção científica,GENERO_Guerra,GENERO_História,GENERO_Mistério,GENERO_Música,GENERO_Nao Encontrado,GENERO_Romance,GENERO_Terror,GENERO_Thriller
6,2025,HOW TO TRAIN YOUR DRAGON,8798,2025.0,99.0,46049327.0,264796.0,5.0,150000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6,2025,J-HOPE TOUR 'HOPE ON THE STAGE' IN JAPAN: LIVE VIEWING,114,2025.0,0.0,298742.0,58087.0,5.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6,2025,KARATE KID LEGENDS,224,2025.0,0.0,27367587.0,188911.0,3.2,45000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,2025,LILO & STITCH,10847,2025.0,86.0,11168837.0,72891.0,0.0,100000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6,2025,M3GAN 2.0,243,2025.0,57.0,8528497.0,158530.0,2.0,15000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6,2025,ME BEFORE YOU,127,2016.0,55.0,11498600.0,49538.0,4.6,20000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6,2025,MISSION: IMPOSSIBLE - THE FINAL RECKONING,1194,2025.0,80.0,28542378.0,228675.0,2.4,400000000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,2025,THUNDERBOLTS*,40,2025.0,88.0,1634341.0,67832.0,3.6,180000000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,2025,28 YEARS LATER,883,2025.0,88.0,34091300.0,697323.0,1.4,60000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
6,2025,A MINECRAFT MOVIE,141,2025.0,0.0,32186165.0,494602.0,2.8,150000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6,2025,A STAR IS BORN,52,2018.0,90.0,37830292.0,244911.0,4.0,36000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
6,2025,BALLERINA,3130,2025.0,0.0,27644343.0,475922.0,1.8,90000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,2025,ELIO,985,2025.0,83.0,931510.0,8311.0,0.0,150000000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6,2025,F1 THE MOVIE,2740,2022.0,82.0,8928583.0,180227.0,3.8,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6,2025,FINAL DESTINATION: BLOODLINES,2121,2025.0,92.0,42299627.0,344977.0,4.2,50000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6,2025,HOW TO TRAIN YOUR DRAGON,17890,2025.0,99.0,46049327.0,264796.0,5.0,150000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6,2025,J-HOPE TOUR 'HOPE ON THE STAGE' IN JAPAN: LIVE VIEWING,274,2025.0,0.0,298742.0,58087.0,5.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6,2025,KARATE KID LEGENDS,461,2025.0,0.0,27367587.0,188911.0,3.2,45000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,2025,LILO & STITCH,17952,2025.0,86.0,11168837.0,72891.0,0.0,100000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6,2025,M3GAN 2.0,261,2025.0,57.0,8528497.0,158530.0,2.0,15000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6,2025,ME BEFORE YOU,303,2016.0,55.0,11498600.0,49538.0,4.6,20000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6,2025,MISSION: IMPOSSIBLE - THE FINAL RECKONING,6079,2025.0,80.0,28542378.0,228675.0,2.4,400000000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,2025,THUNDERBOLTS*,540,2025.0,88.0,1634341.0,67832.0,3.6,180000000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,2025,28 YEARS LATER,268,2025.0,88.0,34091300.0,697323.0,1.4,60000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
6,2025,BALLERINA,753,2025.0,0.0,27644343.0,475922.0,1.8,90000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,2025,ELIO,635,2025.0,83.0,931510.0,8311.0,0.0,150000000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6,2025,F1 THE MOVIE,2227,2022.0,82.0,8928583.0,180227.0,3.8,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6,2025,FINAL DESTINATION: BLOODLINES,358,2025.0,92.0,42299627.0,344977.0,4.2,50000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6,2025,HOW TO TRAIN YOUR DRAGON,6443,2025.0,99.0,46049327.0,264796.0,5.0,150000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6,2025,KARATE KID LEGENDS,40,2025.0,0.0,27367587.0,188911.0,3.2,45000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,2025,LILO & STITCH,4887,2025.0,86.0,11168837.0,72891.0,0.0,100000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6,2025,M3GAN 2.0,100,2025.0,57.0,8528497.0,158530.0,2.0,15000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6,2025,ME BEFORE YOU,62,2016.0,55.0,11498600.0,49538.0,4.6,20000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6,2025,MISSION: IMPOSSIBLE - THE FINAL RECKONING,1713,2025.0,80.0,28542378.0,228675.0,2.4,400000000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,2025,28 YEARS LATER,431,2025.0,88.0,34091300.0,697323.0,1.4,60000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
6,2025,A STAR IS BORN,24,2018.0,90.0,37830292.0,244911.0,4.0,36000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
6,2025,BALLERINA,870,2025.0,0.0,27644343.0,475922.0,1.8,90000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,2025,ELIO,442,2025.0,83.0,931510.0,8311.0,0.0,150000000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6,2025,F1 THE MOVIE,1041,2022.0,82.0,8928583.0,180227.0,3.8,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6,2025,FINAL DESTINATION: BLOODLINES,303,2025.0,92.0,42299627.0,344977.0,4.2,50000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6,2025,HOMEM COM H,238,2025.0,0.0,434900.0,16647.0,2.6,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6,2025,HOW TO TRAIN YOUR DRAGON,5552,2025.0,99.0,46049327.0,264796.0,5.0,150000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6,2025,KARATE KID LEGENDS,34,2025.0,0.0,27367587.0,188911.0,3.2,45000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,2025,LILO & STITCH,4945,2025.0,86.0,11168837.0,72891.0,0.0,100000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6,2025,M3GAN 2.0,43,2025.0,57.0,8528497.0,158530.0,2.0,15000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6,2025,ME BEFORE YOU,73,2016.0,55.0,11498600.0,49538.0,4.6,20000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6,2025,MISSION: IMPOSSIBLE - THE FINAL RECKONING,1429,2025.0,80.0,28542378.0,228675.0,2.4,400000000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,2025,28 YEARS LATER,429,2025.0,88.0,34091300.0,697323.0,1.4,60000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
6,2025,BALLERINA,1111,2025.0,0.0,27644343.0,475922.0,1.8,90000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,2025,ELIO,1473,2025.0,83.0,931510.0,8311.0,0.0,150000000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6,2025,F1 THE MOVIE,1298,2022.0,82.0,8928583.0,180227.0,3.8,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6,2025,FINAL DESTINATION: BLOODLINES,618,2025.0,92.0,42299627.0,344977.0,4.2,50000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6,2025,HOMEM COM H,176,2025.0,0.0,434900.0,16647.0,2.6,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6,2025,HOW TO TRAIN YOUR DRAGON,7194,2025.0,99.0,46049327.0,264796.0,5.0,150000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6,2025,KARATE KID LEGENDS,88,2025.0,0.0,27367587.0,188911.0,3.2,45000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,2025,LILO & STITCH,6724,2025.0,86.0,11168837.0,72891.0,0.0,100000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6,2025,M3GAN 2.0,206,2025.0,57.0,8528497.0,158530.0,2.0,15000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6,2025,ME BEFORE YOU,135,2016.0,55.0,11498600.0,49538.0,4.6,20000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6,2025,MISSION: IMPOSSIBLE - THE FINAL RECKONING,2936,2025.0,80.0,28542378.0,228675.0,2.4,400000000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,2025,28 YEARS LATER,1114,2025.0,88.0,34091300.0,697323.0,1.4,60000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
6,2025,BALLERINA,2751,2025.0,0.0,27644343.0,475922.0,1.8,90000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,2025,ELIO,1692,2025.0,83.0,931510.0,8311.0,0.0,150000000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6,2025,F1 THE MOVIE,1620,2022.0,82.0,8928583.0,180227.0,3.8,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6,2025,FINAL DESTINATION: BLOODLINES,644,2025.0,92.0,42299627.0,344977.0,4.2,50000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6,2025,HOMEM COM H,1198,2025.0,0.0,434900.0,16647.0,2.6,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6,2025,HOW TO TRAIN YOUR DRAGON,10806,2025.0,99.0,46049327.0,264796.0,5.0,150000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6,2025,KARATE KID LEGENDS,225,2025.0,0.0,27367587.0,188911.0,3.2,45000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,2025,LILO & STITCH,13943,2025.0,86.0,11168837.0,72891.0,0.0,100000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6,2025,M3GAN 2.0,251,2025.0,57.0,8528497.0,158530.0,2.0,15000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6,2025,ME BEFORE YOU,95,2016.0,55.0,11498600.0,49538.0,4.6,20000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6,2025,MISSION: IMPOSSIBLE - THE FINAL RECKONING,3637,2025.0,80.0,28542378.0,228675.0,2.4,400000000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,2025,THUNDERBOLTS*,72,2025.0,88.0,1634341.0,67832.0,3.6,180000000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,2025,28 YEARS LATER,393,2025.0,88.0,34091300.0,697323.0,1.4,60000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
6,2025,BALLERINA,1977,2025.0,0.0,27644343.0,475922.0,1.8,90000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,2025,ELIO,328,2025.0,83.0,931510.0,8311.0,0.0,150000000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6,2025,F1 THE MOVIE,597,2022.0,82.0,8928583.0,180227.0,3.8,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6,2025,FINAL DESTINATION: BLOODLINES,2078,2025.0,92.0,42299627.0,344977.0,4.2,50000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
