MES_EXIBICAO;ANO_EXIBICAO;NOME_CINEMA;TITULO_ORIGINAL;PUBLICO
7;2025;KINOPLEX PARQUE DA CIDADE;I KNOW WHAT YOU DID LAST SUMMER;404
7;2025;KINOPLEX PARQUE DA CIDADE;JURASSIC WORLD: REBIRTH;3074
7;2025;KINOPLEX PARQUE DA CIDADE;LILO & STITCH;405
7;2025;KINOPLEX PARQUE DA CIDADE;M3GAN 2.0;51
7;2025;KINOPLEX PARQUE DA CIDADE;MATERIALISTS;100
7;2025;KINOPLEX PARQUE DA CIDADE;SMURFS;1262
7;2025;KINOPLEX PARQUE DA CIDADE;SUPERMAN;5784
7;2025;KINOPLEX PARQUE DA CIDADE;THE FANTASTIC FOUR: FIRST STEPS;3384
7;2025;KINOPLEX PRAIA DA COSTA;28 YEARS LATER;151
7;2025;KINOPLEX PRAIA DA COSTA;BALLERINA;23
7;2025;KINOPLEX PRAIA DA COSTA;CAPTAIN AMERICA: BRAVE NEW WORLD;102
7;2025;KINOPLEX PRAIA DA COSTA;DEATH OF A UNICORN;2
7;2025;KINOPLEX PRAIA DA COSTA;ELIO;172
7;2025;KINOPLEX PRAIA DA COSTA;F1 THE MOVIE;2801
7;2025;KINOPLEX PRAIA DA COSTA;HOW TO TRAIN YOUR DRAGON;2343
7;2025;KINOPLEX PRAIA DA COSTA;I KNOW WHAT YOU DID LAST SUMMER;419
7;2025;KINOPLEX PRAIA DA COSTA;JURASSIC WORLD: REBIRTH;3626
7;2025;KINOPLEX PRAIA DA COSTA;LILO & STITCH;908
7;2025;KINOPLEX PRAIA DA COSTA;M3GAN 2.0;16
7;2025;KINOPLEX PRAIA DA COSTA;MATERIALISTS;71
7;2025;KINOPLEX PRAIA DA COSTA;MISSION: IMPOSSIBLE - THE FINAL RECKONING;104
7;2025;KINOPLEX PRAIA DA COSTA;SHADOW FORCE;12
7;2025;KINOPLEX PRAIA DA COSTA;SMURFS;1744
7;2025;KINOPLEX PRAIA DA COSTA;SUPERMAN;7838
7;2025;KINOPLEX PRAIA DA COSTA;THE FANTASTIC FOUR: FIRST STEPS;3673
7;2025;KINOPLEX PRAIA DA COSTA;THE RITUAL;41
7;2025;KINOPLEX RIO SUL;28 YEARS LATER;11
7;2025;KINOPLEX RIO SUL;CAZUZA: BOAS NOVAS;11
7;2025;KINOPLEX RIO SUL;ELIO;1105
7;2025;KINOPLEX RIO SUL;F1 THE MOVIE;3813
7;2025;KINOPLEX RIO SUL;HOW TO TRAIN YOUR DRAGON;2792
7;2025;KINOPLEX RIO SUL;I KNOW WHAT YOU DID LAST SUMMER;613
7;2025;KINOPLEX RIO SUL;JURASSIC WORLD: REBIRTH;6105
7;2025;KINOPLEX RIO SUL;LILO & STITCH;84
7;2025;KINOPLEX RIO SUL;M3GAN 2.0;128
7;2025;KINOPLEX RIO SUL;MATERIALISTS;151
7;2025;KINOPLEX RIO SUL;MISSION: IMPOSSIBLE - THE FINAL RECKONING;123
7;2025;KINOPLEX RIO SUL;ROGER WATERS THIS IS NOT A DRILL LIVE FROM PRAGUE – THE  MOVIE;20
7;2025;KINOPLEX RIO SUL;SMURFS;3792
7;2025;KINOPLEX RIO SUL;SUPERMAN;9520
7;2025;KINOPLEX RIO SUL;THE FANTASTIC FOUR: FIRST STEPS;5557
7;2025;KINOPLEX TIJUCA;28 YEARS LATER;227
7;2025;KINOPLEX TIJUCA;ADO SPECIAL LIVE “SHINZOU” IN CINEMA;57
7;2025;KINOPLEX TIJUCA;BALLERINA;257
7;2025;KINOPLEX TIJUCA;BTS ARMY: FOREVER WE ARE YOUNG;22
7;2025;KINOPLEX TIJUCA;CAZUZA: BOAS NOVAS;85
7;2025;KINOPLEX TIJUCA;ELIO;1859
7;2025;KINOPLEX TIJUCA;F1 THE MOVIE;5058
7;2025;KINOPLEX TIJUCA;HOW TO TRAIN YOUR DRAGON;4541
7;2025;KINOPLEX TIJUCA;I KNOW WHAT YOU DID LAST SUMMER;1542
7;2025;KINOPLEX TIJUCA;JURASSIC WORLD: REBIRTH;8972
7;2025;KINOPLEX TIJUCA;LILO & STITCH;994
7;2025;KINOPLEX TIJUCA;M3GAN 2.0;225
7;2025;KINOPLEX TIJUCA;MATERIALISTS;263
7;2025;KINOPLEX TIJUCA;MISSION: IMPOSSIBLE - THE FINAL RECKONING;146
7;2025;KINOPLEX TIJUCA;ROGER WATERS THIS IS NOT A DRILL LIVE FROM PRAGUE – THE  MOVIE;87
7;2025;KINOPLEX TIJUCA;SMURFS;4880
7;2025;KINOPLEX TIJUCA;SUPERMAN;19380
7;2025;KINOPLEX TIJUCA;THE FANTASTIC FOUR: FIRST STEPS;9536
7;2025;KINOPLEX TOP SHOPPING;28 YEARS LATER;98
7;2025;KINOPLEX TOP SHOPPING;BALLERINA;180
7;2025;KINOPLEX TOP SHOPPING;BTS ARMY: FOREVER WE ARE YOUNG;27
7;2025;KINOPLEX TOP SHOPPING;ELIO;124
7;2025;KINOPLEX TOP SHOPPING;F1 THE MOVIE;1468
7;2025;KINOPLEX TOP SHOPPING;FINAL DESTINATION: BLOODLINES;66
7;2025;KINOPLEX TOP SHOPPING;HOW TO TRAIN YOUR DRAGON;4580
7;2025;KINOPLEX TOP SHOPPING;I KNOW WHAT YOU DID LAST SUMMER;1188
7;2025;KINOPLEX TOP SHOPPING;JURASSIC WORLD: REBIRTH;8844
7;2025;KINOPLEX TOP SHOPPING;LILO & STITCH;1335
7;2025;KINOPLEX TOP SHOPPING;M3GAN 2.0;316
7;2025;KINOPLEX TOP SHOPPING;MATERIALISTS;79
7;2025;KINOPLEX TOP SHOPPING;MISSION: IMPOSSIBLE - THE FINAL RECKONING;77
7;2025;KINOPLEX TOP SHOPPING;SMURFS;3107
7;2025;KINOPLEX TOP SHOPPING;SUPERMAN;9820
7;2025;KINOPLEX TOP SHOPPING;THE FANTASTIC FOUR: FIRST STEPS;5451
7;2025;KINOPLEX TOP SHOPPING;THE RITUAL;149
7;2025;KINOPLEX UBERABA;28 YEARS LATER;7
7;2025;KINOPLEX UBERABA;ELIO;94
7;2025;KINOPLEX UBERABA;F1 THE MOVIE;899
7;2025;KINOPLEX UBERABA;HOW TO TRAIN YOUR DRAGON;1572
7;2025;KINOPLEX UBERABA;I KNOW WHAT YOU DID LAST SUMMER;275
7;2025;KINOPLEX UBERABA;JURASSIC WORLD: REBIRTH;3520
7;2025;KINOPLEX UBERABA;LILO & STITCH;174
7;2025;KINOPLEX UBERABA;M3GAN 2.0;108
7;2025;KINOPLEX UBERABA;MATERIALISTS;53
7;2025;KINOPLEX UBERABA;SMURFS;1172
7;2025;KINOPLEX UBERABA;SUPERMAN;5223
7;2025;KINOPLEX UBERABA;THE FANTASTIC FOUR: FIRST STEPS;2505
7;2025;KINOPLEX VIA PARQUE;28 YEARS LATER;5
7;2025;KINOPLEX VIA PARQUE;CAZUZA: BOAS NOVAS;20
7;2025;KINOPLEX VIA PARQUE;ELIO;190
7;2025;KINOPLEX VIA PARQUE;F1 THE MOVIE;2080
7;2025;KINOPLEX VIA PARQUE;HOW TO TRAIN YOUR DRAGON;2039
7;2025;KINOPLEX VIA PARQUE;I KNOW WHAT YOU DID LAST SUMMER;220
7;2025;KINOPLEX VIA PARQUE;JURASSIC WORLD: REBIRTH;3739
7;2025;KINOPLEX VIA PARQUE;LILO & STITCH;521
7;2025;KINOPLEX VIA PARQUE;M3GAN 2.0;118
7;2025;KINOPLEX VIA PARQUE;MATERIALISTS;68
7;2025;KINOPLEX VIA PARQUE;MISSION: IMPOSSIBLE - THE FINAL RECKONING;13
7;2025;KINOPLEX VIA PARQUE;SMURFS;1740
7;2025;KINOPLEX VIA PARQUE;SUPERMAN;5608
7;2025;KINOPLEX VIA PARQUE;THE FANTASTIC FOUR: FIRST STEPS;3351
7;2025;KINOPLEX VIA PARQUE;THE SLOTH LANE;102
7;2025;KINOPLEX VILA OLÍMPIA;28 YEARS LATER;8
7;2025;KINOPLEX VILA OLÍMPIA;CAZUZA: BOAS NOVAS;9
7;2025;KINOPLEX VILA OLÍMPIA;ELIO;2032
7;2025;KINOPLEX VILA OLÍMPIA;F1 THE MOVIE;3583
7;2025;KINOPLEX VILA OLÍMPIA;HOW TO TRAIN YOUR DRAGON;1587
7;2025;KINOPLEX VILA OLÍMPIA;JURASSIC WORLD: REBIRTH;1488
7;2025;KINOPLEX VILA OLÍMPIA;LILO & STITCH;749
7;2025;KINOPLEX VILA OLÍMPIA;M3GAN 2.0;11
7;2025;KINOPLEX VILA OLÍMPIA;MATERIALISTS;37
7;2025;KINOPLEX VILA OLÍMPIA;MISSION: IMPOSSIBLE - THE FINAL RECKONING;1834
7;2025;KINOPLEX VILA OLÍMPIA;ROGER WATERS THIS IS NOT A DRILL LIVE FROM PRAGUE – THE  MOVIE;44
7;2025;KINOPLEX VILA OLÍMPIA;SHADOW FORCE;4
7;2025;KINOPLEX VILA OLÍMPIA;SMURFS;860
7;2025;KINOPLEX VILA OLÍMPIA;SUPERMAN;3482
7;2025;KINOPLEX VILA OLÍMPIA;THE FANTASTIC FOUR: FIRST STEPS;2009
7;2025;KINOPLEX WEST SHOPPING;28 YEARS LATER;22
7;2025;KINOPLEX WEST SHOPPING;ELIO;322
7;2025;KINOPLEX WEST SHOPPING;F1 THE MOVIE;1359
7;2025;KINOPLEX WEST SHOPPING;HOW TO TRAIN YOUR DRAGON;3838
7;2025;KINOPLEX WEST SHOPPING;I KNOW WHAT YOU DID LAST SUMMER;867
7;2025;KINOPLEX WEST SHOPPING;JURASSIC WORLD: REBIRTH;9162
7;2025;KINOPLEX WEST SHOPPING;LILO & STITCH;1337
7;2025;KINOPLEX WEST SHOPPING;M3GAN 2.0;269
7;2025;KINOPLEX WEST SHOPPING;MATERIALISTS;32
7;2025;KINOPLEX WEST SHOPPING;MISSION: IMPOSSIBLE - THE FINAL RECKONING;79
7;2025;KINOPLEX WEST SHOPPING;SMURFS;4396
7;2025;KINOPLEX WEST SHOPPING;SUPERMAN;10008
7;2025;KINOPLEX WEST SHOPPING;THE FANTASTIC FOUR: FIRST STEPS;5754
8;2014;KINOPLEX AMAZONAS;BLENDED;1327
8;2014;KINOPLEX AMAZONAS;DAWN OF THE PLANET OF THE APES;1302
8;2014;KINOPLEX AMAZONAS;GUARDIANS OF THE GALAXY;8292
8;2014;KINOPLEX AMAZONAS;INTO THE STORM;1071
8;2014;KINOPLEX AMAZONAS;LUCY;1265
8;2014;KINOPLEX AMAZONAS;SEX TAPE;746
8;2014;KINOPLEX AMAZONAS;TEENAGE MUTANT NINJA TURTLES;5114
8;2014;KINOPLEX AMAZONAS;THE EXPENDABLES 3;6553
8;2014;KINOPLEX AMAZONAS;TRANSFORMERS: AGE OF EXTINCTION;4420
8;2014;KINOPLEX BOULEVARD;BLENDED;92
8;2014;KINOPLEX BOULEVARD;DAWN OF THE PLANET OF THE APES;3792
8;2014;KINOPLEX BOULEVARD;GUARDIANS OF THE GALAXY;6882
8;2014;KINOPLEX BOULEVARD;HOW TO TRAIN YOUR DRAGON 2;257
8;2014;KINOPLEX BOULEVARD;INTO THE STORM;371
8;2014;KINOPLEX BOULEVARD;LUCY;1605
8;2014;KINOPLEX BOULEVARD;SEX TAPE;1589
8;2014;KINOPLEX BOULEVARD;TEENAGE MUTANT NINJA TURTLES;5699
8;2014;KINOPLEX BOULEVARD;THE EXPENDABLES 3;1905
8;2014;KINOPLEX BOULEVARD;THE NUT JOB;340
8;2014;KINOPLEX BOULEVARD;TRANSFORMERS: AGE OF EXTINCTION;115
8;2014;KINOPLEX BOULEVARD;VESTIDO PRA CASAR;1563
8;2014;KINOPLEX DOM PEDRO;BLENDED;5191
8;2014;KINOPLEX DOM PEDRO;DAWN OF THE PLANET OF THE APES;13412
8;2014;KINOPLEX DOM PEDRO;GUARDIANS OF THE GALAXY;19861
8;2014;KINOPLEX DOM PEDRO;HOW TO TRAIN YOUR DRAGON 2;2538
8;2014;KINOPLEX DOM PEDRO;INTO THE STORM;934
8;2014;KINOPLEX DOM PEDRO;LUCY;2881
8;2014;KINOPLEX DOM PEDRO;MALEFICENT;853
8;2014;KINOPLEX DOM PEDRO;OS HOMENS SÃO DE MARTE...E É PRÁ LÁ QUE EU VOU!;1355
8;2014;KINOPLEX DOM PEDRO;PLANES FIRE AND RESCUE;132
8;2014;KINOPLEX DOM PEDRO;SEX TAPE;1675
8;2014;KINOPLEX DOM PEDRO;TEENAGE MUTANT NINJA TURTLES;16583
8;2014;KINOPLEX DOM PEDRO;THE EXPENDABLES 3;8722
8;2014;KINOPLEX DOM PEDRO;THE FAULT IN OUR STARS;669
8;2014;KINOPLEX DOM PEDRO;THE NUT JOB;877
8;2014;KINOPLEX DOM PEDRO;TRANSFORMERS: AGE OF EXTINCTION;4494
8;2014;KINOPLEX DOM PEDRO;VESTIDO PRA CASAR;3560
8;2014;KINOPLEX FASHION MALL;BLENDED;313
8;2014;KINOPLEX FASHION MALL;CHEF;1841
8;2014;KINOPLEX FASHION MALL;DAWN OF THE PLANET OF THE APES;453
8;2014;KINOPLEX FASHION MALL;GUARDIANS OF THE GALAXY;341
8;2014;KINOPLEX FASHION MALL;LUCY;687
8;2014;KINOPLEX FASHION MALL;MAGIC IN THE MOONLIGHT;902
8;2014;KINOPLEX FASHION MALL;SEX TAPE;1159
8;2014;KINOPLEX FASHION MALL;TEENAGE MUTANT NINJA TURTLES;1017
8;2014;KINOPLEX FASHION MALL;THE EXPENDABLES 3;357
8;2014;KINOPLEX FASHION MALL;THE GRAND BUDAPEST HOTEL;857
8;2014;KINOPLEX FASHION MALL;THE HUNDRED FOOT JOURNEY;296
8;2014;KINOPLEX FASHION MALL;THE NUT JOB;77
8;2014;KINOPLEX FASHION MALL;THE ROVER;284
8;2014;KINOPLEX FASHION MALL;VESTIDO PRA CASAR;309
8;2014;KINOPLEX GRANDE RIO;BLENDED;3855
8;2014;KINOPLEX GRANDE RIO;DAWN OF THE PLANET OF THE APES;14534
8;2014;KINOPLEX GRANDE RIO;GUARDIANS OF THE GALAXY;12132
8;2014;KINOPLEX GRANDE RIO;INTO THE STORM;830
8;2014;KINOPLEX GRANDE RIO;LUCY;2033
8;2014;KINOPLEX GRANDE RIO;TEENAGE MUTANT NINJA TURTLES;16620
8;2014;KINOPLEX GRANDE RIO;THE EXPENDABLES 3;9062
8;2014;KINOPLEX GRANDE RIO;THE FAULT IN OUR STARS;99
8;2014;KINOPLEX GRANDE RIO;TRANSFORMERS: AGE OF EXTINCTION;6862
8;2014;KINOPLEX GRANDE RIO;VESTIDO PRA CASAR;11091
8;2014;KINOPLEX ITAIM;AIMER, BOIRE ET CHANTER;2572
8;2014;KINOPLEX ITAIM;BLENDED;1111
8;2014;KINOPLEX ITAIM;CHEF;4810
8;2014;KINOPLEX ITAIM;DAWN OF THE PLANET OF THE APES;1726
8;2014;KINOPLEX ITAIM;DEVIL'S KNOT;87
8;2014;KINOPLEX ITAIM;GUARDIANS OF THE GALAXY;3267
8;2014;KINOPLEX ITAIM;LUCY;1608
8;2014;KINOPLEX ITAIM;MAGIC IN THE MOONLIGHT;1974
8;2014;KINOPLEX ITAIM;MALEFICENT;199
8;2014;KINOPLEX ITAIM;OS HOMENS SÃO DE MARTE...E É PRÁ LÁ QUE EU VOU!;409
8;2014;KINOPLEX ITAIM;PLANES FIRE AND RESCUE;68
8;2014;KINOPLEX ITAIM;SEX TAPE;1844
8;2014;KINOPLEX ITAIM;TEENAGE MUTANT NINJA TURTLES;1026
8;2014;KINOPLEX ITAIM;THE EXPENDABLES 3;1031
8;2014;KINOPLEX ITAIM;THE FAULT IN OUR STARS;249
8;2014;KINOPLEX ITAIM;THE GRAND BUDAPEST HOTEL;5189
8;2014;KINOPLEX ITAIM;THE HUNDRED FOOT JOURNEY;979
8;2014;KINOPLEX ITAIM;VESTIDO PRA CASAR;288
8;2014;KINOPLEX LEBLON;BLENDED;3111
8;2014;KINOPLEX LEBLON;CHEF;321
8;2014;KINOPLEX LEBLON;DAWN OF THE PLANET OF THE APES;3422
8;2014;KINOPLEX LEBLON;DEVIL'S KNOT;76
8;2014;KINOPLEX LEBLON;FROZEN;99
8;2014;KINOPLEX LEBLON;GUARDIANS OF THE GALAXY;5321
8;2014;KINOPLEX LEBLON;HOW TO TRAIN YOUR DRAGON 2;301
8;2014;KINOPLEX LEBLON;INTO THE STORM;650
8;2014;KINOPLEX LEBLON;KHUMBA;200
8;2014;KINOPLEX LEBLON;LUCY;2119
8;2014;KINOPLEX LEBLON;OLDBOY;24
8;2014;KINOPLEX LEBLON;ONLY LOVERS LEFT ALIVE;45
8;2014;KINOPLEX LEBLON;PLANES FIRE AND RESCUE;100
8;2014;KINOPLEX LEBLON;SEX TAPE;1170
8;2014;KINOPLEX LEBLON;TEENAGE MUTANT NINJA TURTLES;4519
8;2014;KINOPLEX LEBLON;THE EXPENDABLES 3;2105
8;2014;KINOPLEX LEBLON;THE GRAND BUDAPEST HOTEL;144
8;2014;KINOPLEX LEBLON;THE NUT JOB;933
8;2014;KINOPLEX LEBLON;THE ZERO THEOREM;39
8;2014;KINOPLEX LEBLON;VESTIDO PRA CASAR;2798
8;2014;KINOPLEX MACEIÓ;BLENDED;4507
8;2014;KINOPLEX MACEIÓ;CHEF;291
8;2014;KINOPLEX MACEIÓ;DAWN OF THE PLANET OF THE APES;7508
8;2014;KINOPLEX MACEIÓ;GUARDIANS OF THE GALAXY;7088
8;2014;KINOPLEX MACEIÓ;INTO THE STORM;767
8;2014;KINOPLEX MACEIÓ;LA VIDA DE LOS PECES;66
8;2014;KINOPLEX MACEIÓ;LUCY;1373
8;2014;KINOPLEX MACEIÓ;QUAI D'ORSAY;65
8;2014;KINOPLEX MACEIÓ;SEX TAPE;2311
8;2014;KINOPLEX MACEIÓ;TEENAGE MUTANT NINJA TURTLES;7816
8;2014;KINOPLEX MACEIÓ;THE EXPENDABLES 3;4703
8;2014;KINOPLEX MACEIÓ;THE GRAND MASTER;40
8;2014;KINOPLEX MACEIÓ;THE NUT JOB;788
8;2014;KINOPLEX MACEIÓ;TRANSFORMERS: AGE OF EXTINCTION;2792
8;2014;KINOPLEX MACEIÓ;VESTIDO PRA CASAR;9026
8;2014;KINOPLEX MADUREIRA;BLENDED;480
8;2014;KINOPLEX MADUREIRA;DAWN OF THE PLANET OF THE APES;2965
8;2014;KINOPLEX MADUREIRA;GUARDIANS OF THE GALAXY;5548
8;2014;KINOPLEX MADUREIRA;INTO THE STORM;727
8;2014;KINOPLEX MADUREIRA;LUCY;1016
8;2014;KINOPLEX MADUREIRA;TEENAGE MUTANT NINJA TURTLES;3289
8;2014;KINOPLEX MADUREIRA;THE EXPENDABLES 3;3838
8;2014;KINOPLEX MADUREIRA;TRANSFORMERS: AGE OF EXTINCTION;3278
8;2014;KINOPLEX MADUREIRA;VESTIDO PRA CASAR;5178
8;2014;KINOPLEX NOVA AMÉRICA;BLENDED;2583
8;2014;KINOPLEX NOVA AMÉRICA;DAWN OF THE PLANET OF THE APES;10487
8;2014;KINOPLEX NOVA AMÉRICA;GETÚLIO;100
8;2014;KINOPLEX NOVA AMÉRICA;GUARDIANS OF THE GALAXY;13963
8;2014;KINOPLEX NOVA AMÉRICA;INTO THE STORM;849
8;2014;KINOPLEX NOVA AMÉRICA;LUCY;2349
8;2014;KINOPLEX NOVA AMÉRICA;OS HOMENS SÃO DE MARTE...E É PRÁ LÁ QUE EU VOU!;2080
8;2014;KINOPLEX NOVA AMÉRICA;SEX TAPE;1962
8;2014;KINOPLEX NOVA AMÉRICA;TEENAGE MUTANT NINJA TURTLES;15557
8;2014;KINOPLEX NOVA AMÉRICA;THE EXPENDABLES 3;7840
8;2014;KINOPLEX NOVA AMÉRICA;THE FAULT IN OUR STARS;141
8;2014;KINOPLEX NOVA AMÉRICA;TRANSFORMERS: AGE OF EXTINCTION;3463
8;2014;KINOPLEX NOVA AMÉRICA;VESTIDO PRA CASAR;9193
8;2014;KINOPLEX OSASCO;BLENDED;1648
8;2014;KINOPLEX OSASCO;DAWN OF THE PLANET OF THE APES;6461
8;2014;KINOPLEX OSASCO;GUARDIANS OF THE GALAXY;8653
8;2014;KINOPLEX OSASCO;HOW TO TRAIN YOUR DRAGON 2;772
8;2014;KINOPLEX OSASCO;INTO THE STORM;907
8;2014;KINOPLEX OSASCO;LUCY;1284
8;2014;KINOPLEX OSASCO;MALEFICENT;82
8;2014;KINOPLEX OSASCO;OS HOMENS SÃO DE MARTE...E É PRÁ LÁ QUE EU VOU!;269
8;2014;KINOPLEX OSASCO;SEX TAPE;697
8;2014;KINOPLEX OSASCO;TEENAGE MUTANT NINJA TURTLES;7713
8;2014;KINOPLEX OSASCO;THE EXPENDABLES 3;4931
8;2014;KINOPLEX OSASCO;TRANSFORMERS: AGE OF EXTINCTION;2965
8;2014;KINOPLEX OSASCO;VESTIDO PRA CASAR;2647
8;2014;KINOPLEX PARKSHOPPING;22 JUMP STREET;203
8;2014;KINOPLEX PARKSHOPPING;BLENDED;3056
8;2014;KINOPLEX PARKSHOPPING;CHEF;461
8;2014;KINOPLEX PARKSHOPPING;DAWN OF THE PLANET OF THE APES;12234
8;2014;KINOPLEX PARKSHOPPING;GUARDIANS OF THE GALAXY;16719
8;2014;KINOPLEX PARKSHOPPING;HOW TO TRAIN YOUR DRAGON 2;2688
8;2014;KINOPLEX PARKSHOPPING;INTO THE STORM;1038
8;2014;KINOPLEX PARKSHOPPING;LUCY;2927
8;2014;KINOPLEX PARKSHOPPING;MAGIC IN THE MOONLIGHT;282
8;2014;KINOPLEX PARKSHOPPING;MALEFICENT;802
8;2014;KINOPLEX PARKSHOPPING;OS HOMENS SÃO DE MARTE...E É PRÁ LÁ QUE EU VOU!;772
8;2014;KINOPLEX PARKSHOPPING;PLANES FIRE AND RESCUE;581
8;2014;KINOPLEX PARKSHOPPING;SEX TAPE;1482
8;2014;KINOPLEX PARKSHOPPING;TEENAGE MUTANT NINJA TURTLES;15362
8;2014;KINOPLEX PARKSHOPPING;THE EXPENDABLES 3;6611
8;2014;KINOPLEX PARKSHOPPING;THE NUT JOB;366
8;2014;KINOPLEX PARKSHOPPING;TRANSFORMERS: AGE OF EXTINCTION;3434
8;2014;KINOPLEX PARKSHOPPING;VESTIDO PRA CASAR;6105
8;2014;KINOPLEX PRAIA DA COSTA;BLENDED;1189
8;2014;KINOPLEX PRAIA DA COSTA;DAWN OF THE PLANET OF THE APES;4934
8;2014;KINOPLEX PRAIA DA COSTA;HOW TO TRAIN YOUR DRAGON 2;1013
8;2014;KINOPLEX PRAIA DA COSTA;INTO THE STORM;451
8;2014;KINOPLEX PRAIA DA COSTA;LUCY;1041
8;2014;KINOPLEX PRAIA DA COSTA;SEX TAPE;894
8;2014;KINOPLEX PRAIA DA COSTA;TEENAGE MUTANT NINJA TURTLES;7316
8;2014;KINOPLEX PRAIA DA COSTA;THE NUT JOB;274
8;2014;KINOPLEX PRAIA DA COSTA;TRANSFORMERS: AGE OF EXTINCTION;2144
8;2014;KINOPLEX PRAIA DA COSTA;VESTIDO PRA CASAR;4386
8;2014;KINOPLEX RIO SUL;BLENDED;1163
8;2014;KINOPLEX RIO SUL;DAWN OF THE PLANET OF THE APES;2187
8;2014;KINOPLEX RIO SUL;GUARDIANS OF THE GALAXY;3048
8;2014;KINOPLEX RIO SUL;INTO THE STORM;655
8;2014;KINOPLEX RIO SUL;LUCY;1295
8;2014;KINOPLEX RIO SUL;MAGIC IN THE MOONLIGHT;348
8;2014;KINOPLEX RIO SUL;PLANES FIRE AND RESCUE;74
8;2014;KINOPLEX RIO SUL;SEX TAPE;1563
8;2014;KINOPLEX RIO SUL;TEENAGE MUTANT NINJA TURTLES;3290
8;2014;KINOPLEX RIO SUL;THE EXPENDABLES 3;1344
8;2014;KINOPLEX RIO SUL;VESTIDO PRA CASAR;2826
8;2014;KINOPLEX TIJUCA;BLENDED;3101
8;2014;KINOPLEX TIJUCA;DAWN OF THE PLANET OF THE APES;10554
8;2014;KINOPLEX TIJUCA;DEVIL'S KNOT;90
8;2014;KINOPLEX TIJUCA;GUARDIANS OF THE GALAXY;15064
8;2014;KINOPLEX TIJUCA;INTO THE STORM;1543
8;2014;KINOPLEX TIJUCA;LUCY;4075
8;2014;KINOPLEX TIJUCA;MAGIC IN THE MOONLIGHT;1756
8;2014;KINOPLEX TIJUCA;OLDBOY;53
8;2014;KINOPLEX TIJUCA;SEX TAPE;3425
8;2014;KINOPLEX TIJUCA;TEENAGE MUTANT NINJA TURTLES;12461
8;2014;KINOPLEX TIJUCA;THE EXPENDABLES 3;6269
8;2014;KINOPLEX TIJUCA;THE GRAND BUDAPEST HOTEL;861
8;2014;KINOPLEX TIJUCA;THE ZERO THEOREM;47
8;2014;KINOPLEX TIJUCA;TRANSFORMERS: AGE OF EXTINCTION;1324
8;2014;KINOPLEX TIJUCA;VESTIDO PRA CASAR;8520
8;2014;KINOPLEX TOP SHOPPING;BLENDED;434
8;2014;KINOPLEX TOP SHOPPING;DAWN OF THE PLANET OF THE APES;9006
8;2014;KINOPLEX TOP SHOPPING;GUARDIANS OF THE GALAXY;7380
8;2014;KINOPLEX TOP SHOPPING;TEENAGE MUTANT NINJA TURTLES;11299
8;2014;KINOPLEX TOP SHOPPING;THE EXPENDABLES 3;5551
8;2014;KINOPLEX TOP SHOPPING;THE FAULT IN OUR STARS;498
8;2014;KINOPLEX TOP SHOPPING;TRANSFORMERS: AGE OF EXTINCTION;4710
8;2014;KINOPLEX TOP SHOPPING;VESTIDO PRA CASAR;4896
8;2014;KINOPLEX VILA OLIMPIA;ONLY LOVERS LEFT ALIVE;22
8;2014;KINOPLEX VILA OLIMPIA;THE EXPENDABLES 3;1912
8;2014;KINOPLEX VILA OLÍMPIA;BLENDED;1676
8;2014;KINOPLEX VILA OLÍMPIA;CHEF;1931
8;2014;KINOPLEX VILA OLÍMPIA;DAWN OF THE PLANET OF THE APES;3208
8;2014;KINOPLEX VILA OLÍMPIA;GUARDIANS OF THE GALAXY;4377
8;2014;KINOPLEX VILA OLÍMPIA;INTO THE STORM;597
8;2014;KINOPLEX VILA OLÍMPIA;LUCY;968
8;2014;KINOPLEX VILA OLÍMPIA;MAGIC IN THE MOONLIGHT;733
8;2014;KINOPLEX VILA OLÍMPIA;MALEFICENT;396
8;2014;KINOPLEX VILA OLÍMPIA;OS HOMENS SÃO DE MARTE...E É PRÁ LÁ QUE EU VOU!;70
8;2014;KINOPLEX VILA OLÍMPIA;PLANES FIRE AND RESCUE;100
8;2014;KINOPLEX VILA OLÍMPIA;SEX TAPE;1550
8;2014;KINOPLEX VILA OLÍMPIA;TEENAGE MUTANT NINJA TURTLES;4182
8;2014;KINOPLEX VILA OLÍMPIA;THE GRAND BUDAPEST HOTEL;1548
8;2014;KINOPLEX VILA OLÍMPIA;THE HUNDRED FOOT JOURNEY;633
8;2014;KINOPLEX VILA OLÍMPIA;TRANSFORMERS: AGE OF EXTINCTION;282
8;2014;KINOPLEX VILA OLÍMPIA;VESTIDO PRA CASAR;1275
8;2014;KINOPLEX WEST SHOPPING;BLENDED;2842
8;2014;KINOPLEX WEST SHOPPING;DAWN OF THE PLANET OF THE APES;7818
8;2014;KINOPLEX WEST SHOPPING;GUARDIANS OF THE GALAXY;8736
8;2014;KINOPLEX WEST SHOPPING;INTO THE STORM;1012
8;2014;KINOPLEX WEST SHOPPING;LUCY;1335
8;2014;KINOPLEX WEST SHOPPING;TEENAGE MUTANT NINJA TURTLES;12095
8;2014;KINOPLEX WEST SHOPPING;THE EXPENDABLES 3;5861
8;2014;KINOPLEX WEST SHOPPING;TRANSFORMERS: AGE OF EXTINCTION;4614
8;2014;KINOPLEX WEST SHOPPING;VESTIDO PRA CASAR;6684
8;2015;KINOPLEX AMAZONAS;ANT-MAN;2041
